"Rank","Player_Name","Player_Value","Country","Player_ID"
949,"Antonio Lascuna",-0.191474677547784,"PHI","6472"
950,"Travis Smyth",-0.187903395721249,"AUS","19232"
951,"Deyen Lawson",-0.187224677421717,"AUS","15885"
952,"Brendon de Jonge",-0.186237021460699,"ZIM","8767"
953,"Damien Jordan",-0.185959418017165,"AUS","14353"
954,"Glen Day",-0.185200632787588,"USA","3410"
955,"Rakhyun Cho",-0.184993279467806,"KOR","18340"
956,"Brad Gehl",-0.183876288227072,"USA","18791"
957,"Ryan Williams",-0.180117487616867,"CAN","13191"
958,"Peter Fowler",-0.179589657444214,"AUS","497"
959,"Gavin Moynihan",-0.178671512203489,"IRL","17585"
960,"Scott Gardiner",-0.178516895521702,"AUS","6270"
961,"Merrick Bremner",-0.174644913022496,"RSA","10811"
962,"Javier Colomo",-0.173902155201792,"ESP","12605"
963,"John Daly",-0.168485440898896,"USA","863"
964,"Nathan Kimsey",-0.168119600024874,"ENG","18027"
965,"Rahil Gangjee",-0.167717134825815,"IND","7038"
966,"Jerome Lando-Casanova",-0.165273983686501,"FRA","14040"
967,"James Nitties",-0.162565945568562,"AUS","7388"
968,"Casey O'Toole",-0.160753127955621,"USA","18221"
969,"Sean Shahi",-0.160092306139908,"USA","14422"
970,"Narutoshi Yamaoka",-0.159638128159722,"JPN","14731"
971,"Harry Higgs",-0.15959967665435,"USA","14140"
972,"Marco Iten",-0.158048722315732,"SUI","15593"
973,"Matt Stieger",-0.15786467242588,"AUS","14377"
974,"Johan Carlsson",-0.157733655525728,"SWE","11658"
975,"Zack Byrd",-0.156296823993774,"USA","15465"
976,"Koki Shiomi",-0.155292580534673,"JPN","17337"
977,"Ryan McCarthy",-0.155000687300033,"AUS","15165"
978,"Jaewoong Eom",-0.154643729810315,"KOR","13835"
979,"Jordan Zunic",-0.153757138283296,"AUS","15170"
980,"Mathieu Fenasse",-0.153381405096007,"FRA","17831"
981,"Seukhyun Baek",-0.153289990511978,"KOR","13098"
982,"Bobby Gates",-0.153232427529213,"USA","13433"
983,"Jacob Glennemo",-0.15248266516472,"SWE","13447"
984,"Steven Tiley",-0.151922501654779,"ENG","9311"
985,"Carlos Pigem",-0.151794659734813,"ESP","13885"
986,"Charlie Bull",-0.15134891206434,"ENG","19735"
987,"Mark Blakefield",-0.148042678516281,"USA","13104"
988,"Koki Furuta",-0.144489429564712,"JPN","13333"
989,"Doug Letson",-0.141306025187077,"USA","19746"
990,"Alistair Presnell",-0.140840840148292,"AUS","7089"
991,"Jaemin Hwang(Nov1986)",-0.139822096741787,"KOR","15525"
992,"Nelson Ledesma",-0.139779470749938,"ARG","15239"
993,"Jonathan Ruiz",-0.1385757612926,"USA","19763"
994,"Antoine Rozner",-0.138375922591104,"FRA","18770"
995,"Brinson Paolini",-0.137645707720711,"USA","17638"
996,"Darren Beck",-0.137096510673005,"AUS","9905"
997,"Toru Nakajima",-0.135715787809814,"JPN","12290"
998,"Richard Green",-0.13295214570038,"AUS","3877"
999,"Matt F Hansen",-0.132146986547673,"USA","19743"
1000,"Peter Whiteford",-0.132110199200153,"SCO","7822"
1001,"Cormac Sharvin",-0.128344360882621,"NIR","18915"
1002,"Doyeob Mun",-0.12736691138164,"KOR","17386"
1003,"Maximiliano Godoy",-0.124420751958561,"ARG","12774"
1004,"Jake Knapp",-0.124195142108211,"USA","19396"
1005,"Jeremy Paul",-0.1199105666407,"GER","22087"
1006,"Nicholas Fung",-0.117711155186347,"MAS","12889"
1007,"Craig Lee",-0.116913063984706,"SCO","4398"
1008,"Ben Parker",-0.116220422799833,"ENG","11816"
1009,"Garrett Osborn",-0.11492229391192,"USA","12848"
1010,"Mike Weir",-0.114779089114168,"CAN","5513"
1011,"Guido Migliozzi",-0.112438171635744,"ITA","17357"
1012,"Harry Bateman",-0.111585090000797,"NZL","16921"
1013,"Nathan Green",-0.105813470425187,"AUS","6258"
1014,"Oliver Lindell",-0.100460848842176,"FIN","20085"
1015,"Jason Allred",-0.0994200003735302,"USA","7804"
1016,"Chas Narramore",-0.0982506687954844,"USA","15718"
1017,"Victor Riu",-0.0973837339661614,"FRA","12217"
1018,"David Law",-0.0965008386500549,"SCO","14784"
1019,"Juan Pablo Hernandez",-0.0931377810253227,"MEX","18075"
1020,"Aksel Kristoffer Olsen",-0.091748632056311,"NOR","17749"
1021,"Timothy Kelly",-0.0901040979309933,"USA","22979"
1022,"James Driscoll",-0.0900358591892983,"USA","6228"
1023,"Riley Fleming",-0.0891208228923284,"CAN","17577"
1024,"Thaworn Wiratchant",-0.0887952903511243,"THA","3602"
1025,"Andrew Yun",-0.0875499036170501,"USA","15614"
1026,"Ilhwan Park",-0.0846991734071622,"KOR","11703"
1027,"Sebastian Saavedra",-0.0845469929211842,"ARG","11922"
1028,"Adam Crawford",-0.0819368037136615,"AUS","6117"
1029,"Wes Homan",-0.0806182101004348,"USA","14802"
1030,"Pawin Ingkhapradit",-0.0754075400264684,"THA","15147"
1031,"Bryden MacPherson",-0.0725008862815593,"AUS","14378"
1032,"Skyler Finnell",-0.0716218423487753,"USA","23463"
1033,"Robert Dinwiddie",-0.0713936086309619,"ENG","11894"
1034,"Josh Geary",-0.0691551455908977,"NZL","9903"
1035,"Ryosuke Kinoshita",-0.0665854654913444,"JPN","14904"
1036,"Matt Fast",-0.0650192189389986,"USA","14561"
1037,"Michael Weaver",-0.0638670054433722,"USA","16110"
1038,"Blake Trimble",-0.0638015811589805,"USA","14274"
1039,"Michael Davan",-0.0607461901044617,"USA","17378"
1040,"Shun Yat Hak",-0.0597307112904165,"HKG","13568"
1041,"David Vanegas",-0.0587979239899534,"COL","13812"
1042,"Taewoo Kim(Jan1993)",-0.0568276927244816,"KOR","17384"
1043,"Luke Toomey",-0.0561729225470381,"NZL","17889"
1044,"Shane Bertsch",-0.0556746500616448,"USA","5605"
1045,"Patrick Newcomb",-0.0554302322983253,"USA","16311"
1046,"Cristobal Del Solar",-0.053952764193507,"CHI","17422"
1047,"Ricardo Santos",-0.0528810031936523,"POR","8816"
1048,"Michael Schoolcraft",-0.0517236880583509,"USA","19766"
1049,"Ashley Hall",-0.0503673599008754,"AUS","7708"
1050,"David McKenzie",-0.0501119299212175,"AUS","4912"
1051,"Song-Gyu Yoo",-0.0496573446348992,"KOR","18823"
1052,"Jason Bohn",-0.0487050592187268,"USA","6462"
1053,"Ben Stow",-0.0463584728759118,"ENG","16401"
1054,"Jarrod Lyle",-0.0461679475989986,"AUS","8392"
1055,"Ikjae Jang",-0.0406913809752387,"KOR","6658"
1056,"Joel Girrbach",-0.0382329023186187,"SUI","15592"
1057,"Byungmin Cho",-0.0334639598236398,"KOR","11696"
1058,"Scott Verplank",-0.032092207234536,"USA","220"
1059,"Martin Trainer",-0.0313632186858583,"USA","15634"
1060,"Niclas Fasth",-0.0283812270996793,"SWE","3832"
1061,"Mathew Perry",-0.0283701981447582,"NZL","15894"
1062,"Lorens Chan",-0.0267254507255976,"USA","13740"
1063,"Alessandro Tadini",-0.0264985034558184,"ITA","7001"
1064,"David Coupland",-0.0259966026240993,"ENG","12427"
1065,"Gavin Coles",-0.0246476473652235,"AUS","4863"
1066,"George Murray",-0.0246193849272972,"SCO","10263"
1067,"Moritz Lampert",-0.0235302756355461,"GER","13438"
1068,"Gary Hurley",-0.0226523569256714,"IRL","18657"
1069,"Horacio Leon",-0.0213220347796819,"CHI","13621"
1070,"Juan Pablo Luna",-0.0168942548667233,"COL","12956"
1071,"Steven Fox",-0.0163513930109276,"USA","17059"
1072,"Eric Onesi",-0.0159438346035772,"USA","15457"
1073,"Simon Thornton",-0.0139523003827783,"IRL","10107"
1074,"B.J. Staten",-0.0113235465204692,"USA","7642"
1075,"Doohwan Bang",-0.00767081280749431,"KOR","12265"
1076,"Craig Barlow",-0.00691010071673537,"USA","6138"
1077,"Andrew McArthur",-0.00578053763008244,"SCO","9130"
1078,"Evan Harmeling",-0.00478546500164625,"USA","16909"
1079,"Joseph Harrison",0.00167770227207853,"USA","19744"
1080,"Bradley Neil",0.00342832009617565,"SCO","18737"
1081,"Peter Lawrie",0.0043421410569878,"IRL","2338"
1082,"Riley Wheeldon",0.00478851596628785,"CAN","15447"
1083,"Robin Roussel",0.0067004941715153,"FRA","21507"
1084,"Tim Petrovic",0.00777534585509857,"USA","2701"
1085,"Michael Tran",0.0116589088251412,"VIE","10787"
1086,"Hanmil Jung",0.0117924193397163,"KOR","23123"
1087,"Keiichiro Fukabori",0.0179320171360476,"JPN","3976"
1088,"Joseph Dean",0.0180914517578017,"ENG","16497"
1089,"Naoto Takayanagi",0.0196246418770797,"JPN","15100"
1090,"Scott Wolfes",0.020333395059976,"USA","20549"
1091,"Christopher Mivis",0.0204547899822387,"BEL","11198"
1092,"Jack Wilson",0.0229337113088928,"AUS","15946"
1093,"Joungwhan Park",0.0246123207855149,"KOR","18816"
1094,"Bryan Martin",0.0275406400132607,"USA","17199"
1095,"Simon Yates",0.0289030712517963,"SCO","5877"
1096,"Han Lee",0.0352611316007663,"USA","7180"
1097,"Filip Mruzek",0.0355172721368475,"CZE","14883"
1098,"Ariel Canete",0.0356950322596221,"ARG","5926"
1099,"Connor Arendell",0.0396844519487471,"USA","16213"
1100,"John Young Kim",0.0416504664441779,"USA","17232"
1101,"Jaco Prinsloo",0.0443225605610181,"RSA","18204"
1102,"Emilio Cuartero Blanco",0.0455199793316241,"ESP","19459"
1103,"Will McCurdy",0.0477166149530481,"USA","17758"
1104,"Changwon Han",0.0535472563331907,"KOR","13918"
1105,"Daniel Balin",0.0588702998708423,"USA","14872"
1106,"Blair Hamilton",0.0608027825458479,"CAN","20043"
1107,"Siddikur Rahman",0.0611377380616311,"BAN","13766"
1108,"Kalem Richardson",0.0629953397050597,"AUS","15897"
1109,"Kisang Lee",0.0630486280917519,"KOR","14480"
1110,"Jim Renner",0.0640366507572159,"USA","12475"
1111,"Justin Bolli",0.0653794328781467,"USA","8175"
1112,"Anton Wejshag",0.0681531394060999,"SWE","20149"
1113,"Doug McGuigan",0.0683467060810447,"SCO","4497"
1114,"Stuart Anderson",0.0704007209878588,"CAN","7342"
1115,"Junwon Park",0.0722592365442658,"KOR","10999"
1116,"Blake Olson",0.0738282401021428,"USA","19758"
1117,"Peter Wilson",0.0750285500079315,"AUS","7944"
1118,"Rafael Becker",0.0762019959110619,"BRA","17275"
1119,"Nathan Tyler",0.076252035565294,"USA","13293"
1120,"Eric Dugas",0.0782020850264761,"USA","13338"
1121,"Adam Blyth",0.0788126434559384,"AUS","7704"
1122,"Jonathan Thomson",0.0803127201919442,"ENG","22210"
1123,"Peter Creighton",0.0829935047819532,"USA","23050"
1124,"Matthew Giles",0.083254163989991,"AUS","9783"
1125,"Brett Rankin",0.0833613080094835,"AUS","11820"
1126,"Won Joon Lee",0.0840110629431893,"AUS","10713"
1127,"Ryan McCormick",0.0847698982755673,"USA","18536"
1128,"Takashi Iwamoto",0.0850781096385058,"JPN","7174"
1129,"John Tomlinson",0.0880307199620608,"USA","21906"
1130,"Mateusz Gradecki",0.0897937990813558,"POL","14191"
1131,"Per Langfors",0.0900721019705452,"SWE","20414"
1132,"Dongha Lee(Dec1982)",0.0927454890251137,"KOR","6650"
1133,"Ludwig Nordeklint",0.0945198073689693,"SWE","8181"
1134,"Chikkarangappa S",0.0946261175026925,"IND","15817"
1135,"Brian Dwyer",0.0994543601425615,"USA","14262"
1136,"Brent Witcher",0.103019665574404,"USA","13875"
1137,"Jiung Jeong",0.103160429654631,"KOR","18311"
1138,"Tomoyo Ikemura",0.103423212178278,"JPN","18809"
1139,"Marcus Helligkilde",0.106669043235406,"DEN","20190"
1140,"Kenichi Kuboya",0.107073730039713,"JPN","5790"
1141,"Beon Yeong Lee",0.107869254035427,"CAN","17515"
1142,"Zach Murray(AM)",0.108122066134934,"AUS","18155"
1143,"Rhys Davies",0.112344721929594,"WAL","11527"
1144,"Jean-Baptiste Gonnet",0.112557871742045,"FRA","7979"
1145,"Ryuji Masaoka",0.113136297139717,"JPN","8394"
1146,"Pasavee Lertvilai",0.113345234002454,"THA","17736"
1147,"Cao Yi",0.113383817473668,"CHN","15067"
1148,"Rick Cochran III",0.117120766962237,"USA","16305"
1149,"Rashid Khan",0.117251549510097,"IND","12668"
1150,"Michael Wright",0.118749738647742,"AUS","6535"
1151,"Chase Parker",0.11905712497852,"USA","22046"
1152,"Tyrone Ferreira",0.119626828157059,"RSA","12823"
1153,"Dominic Foos",0.122726723865441,"GER","17022"
1154,"Toni Hakula",0.122904594308601,"FIN","13131"
1155,"Daniel Nisbet",0.123277450791214,"AUS","11823"
1156,"Terumichi Kakazu",0.126789123381127,"JPN","17899"
1157,"Matt Hendrix",0.127254866279356,"USA","9186"
1158,"David Smail",0.129606855480057,"NZL","4986"
1159,"Scott Fallon",0.13187217256247,"ENG","17474"
1160,"Hennie Du Plessis",0.134992979311815,"RSA","19421"
1161,"Curtis Griffiths",0.138736423716348,"ENG","19991"
1162,"Manav Shah",0.138800059027482,"USA","21901"
1163,"Sunil Richard Jung Bell",0.143931318592383,"CAN","24113"
1164,"Keisuke Sato",0.146887507836917,"JPN","14566"
1165,"Sungmin Cho",0.146999923736543,"KOR","19817"
1166,"Jamie Elson",0.149249470346438,"ENG","7564"
1167,"Jamie Rutherford",0.150115589003244,"ENG","18555"
1168,"Julio Zapata",0.150654396870813,"ARG","7219"
1169,"Mingeun Cho",0.150969754876062,"KOR","15517"
1170,"John Rollins",0.15099461240807,"USA","6300"
1171,"Michael Long",0.154734204580776,"NZL","4865"
1172,"Nick Rousey",0.15829950927943,"USA","14849"
1173,"Charlie Wi",0.158849492684263,"KOR","5905"
1174,"James Love",0.158907976373439,"CAN","8130"
1175,"Jaeho Kim",0.159249602915121,"KOR","16197"
1176,"Casey Wittenberg",0.160013247396357,"USA","8819"
1177,"Jaebum Park",0.160864987366948,"KOR","11159"
1178,"Angel Cabrera",0.162577633814464,"ARG","5717"
1179,"Brian Maurer",0.163583198899542,"USA","15562"
1180,"Byron Smith",0.163649119025714,"USA","9687"
1181,"Oliver Wilson",0.167758286642189,"ENG","8300"
1182,"Peter Lonard",0.168201712205919,"AUS","4122"
1183,"David Lutterus",0.170164234542756,"AUS","8388"
1184,"Chan Shih-chang",0.173768714861065,"TPE","9698"
1185,"Inhoi Hur",0.173803800139933,"KOR","9635"
1186,"Nate McCoy",0.175797486538818,"USA","16339"
1187,"Juan Alvarez",0.176680491009022,"URU","16775"
1188,"Steven Jeffress",0.1790730430341,"AUS","7481"
1189,"Nitithorn Thippong",0.184601693018654,"THA","19399"
1190,"Daniel Chopra",0.18573582468273,"SWE","2035"
1191,"Santiago Bauni",0.186335659430662,"ARG","17025"
1192,"Tain Lee",0.187041904935745,"USA","16598"
1193,"Sam Little",0.188322841957269,"ENG","6580"
1194,"Chris Worrell",0.190270524312958,"USA","19775"
1195,"Robert Allenby",0.190288912330767,"AUS","4949"
1196,"Matt Weibring",0.191590526547588,"USA","7928"
1197,"Tim O'Neal",0.193528140949315,"USA","9890"
1198,"Matthew Picanso",0.198861249891796,"USA","23479"
1199,"Yuto Soeda",0.198963499270083,"JPN","14276"
1200,"Ivan Cantero Gutierrez",0.20164724300677,"ESP","19635"
1201,"Manuel Trappel",0.202290645189986,"AUT","14681"
1202,"Rourke Van der Spuy",0.202955532404477,"RSA","18827"
1203,"Roope Kakko",0.204433322319452,"FIN","9199"
1204,"Fredrik Andersson Hed",0.205766648468351,"SWE","4005"
1205,"Wolmer Murillo",0.208132581983536,"VEN","14447"
1206,"Keenan Davidse",0.208383314217076,"RSA","13725"
1207,"Luis Claverie",0.210261929123288,"ESP","6527"
1208,"Chris Smith",0.210574866271607,"USA","2079"
1209,"Zander Lombard",0.210811924747434,"RSA","16897"
1210,"Martin Ovesen",0.212363954007648,"DEN","19847"
1211,"Kyungnam Jaekyung  Park",0.212782976319569,"KOR","9068"
1212,"Masaru Takahashi",0.213082692375089,"JPN","15098"
1213,"Curtis Yonke",0.213487879179331,"USA","18264"
1214,"David S Bradshaw",0.21538420295958,"USA","11600"
1215,"Thitiphun Chuayprakong",0.215606065276589,"THA","14129"
1216,"Martin Wiegele",0.218752306086908,"AUT","7869"
1217,"Adam Chapman",0.222697024878164,"ENG","23162"
1218,"Yoshitaka Takeya",0.223195621931612,"JPN","12208"
1219,"Jason Knutzon",0.223384427855614,"USA","7231"
1220,"Mark Hensby",0.224561020711923,"AUS","5859"
1221,"Santiago Tarrio Ben",0.225808582561239,"ESP","20704"
1222,"Omar Uresti",0.226359363280094,"USA","5183"
1223,"Xiao Bowen",0.227511976111262,"CHN","18624"
1224,"Andrew Curlewis",0.229105085444925,"RSA","9899"
1225,"Adam Webb",0.229256093375118,"USA","18373"
1226,"Kevin Spooner",0.229457642847235,"CAN","18666"
1227,"Maxwell McCardle",0.22964011806006,"AUS","13674"
1228,"Ryan Cairns",0.232991022750657,"ZIM","10634"
1229,"Joe Panzeri",0.233627855730279,"USA","15297"
1230,"Joonas Granberg",0.233919663866703,"FIN","13114"
1231,"John Hahn",0.235397897457966,"USA","17539"
1232,"Paul Imondi",0.236510398960307,"USA","15956"
1233,"Breyten Meyer",0.236840186348733,"RSA","19532"
1234,"Philip Eriksson",0.238313916034664,"SWE","21938"
1235,"Kurt Barnes",0.241633420847038,"AUS","7701"
1236,"Jinsung Kim(Dec1989)",0.242051259067796,"KOR","15278"
1237,"Johnson Poh",0.247562883047667,"SIN","12719"
1238,"Michael McGowan",0.251432170432421,"USA","19472"
1239,"Greg Eason",0.253084590357953,"ENG","17719"
1240,"Khalin Joshi",0.254567955692871,"IND","15156"
1241,"Tobias Rosendahl",0.258215940995025,"SWE","14782"
1242,"Kevin Kim",0.258379616737849,"USA","11707"
1243,"Dodge Kemmer",0.25937535339288,"USA","14865"
1244,"Liu Yanwei",0.262785284725007,"CHN","16156"
1245,"Rafael Echenique",0.265077992905509,"ARG","7988"
1246,"Ryuichi Oda",0.268680472077187,"JPN","7132"
1247,"Stephen Ferreira",0.268805021816269,"POR","17409"
1248,"Danny Chia",0.270021666639996,"MAS","6386"
1249,"Ugo Coussaud",0.270048075228214,"FRA","20727"
1250,"Mark Baldwin",0.27153787310382,"USA","11569"
1251,"Daniel Fox",0.271682890263615,"AUS","10112"
1252,"Suttijet Kooratanapisan",0.272388695636675,"THA","15150"
1253,"Stuart MacDonald",0.275848981000418,"CAN","18571"
1254,"Brady Watt",0.27729130286428,"AUS","16845"
1255,"Daniel Valente",0.277483649124791,"AUS","15943"
1256,"Gustav Adell",0.279011824518478,"SWE","12234"
1257,"Chris Gilman",0.280608322718502,"USA","17260"
1258,"David Borda Antonana",0.280785361205025,"ESP","13112"
1259,"David Chung",0.282435838133948,"USA","15293"
1260,"Taichi Nabetani",0.283698966211273,"JPN","16464"
1261,"Jorge Monroy",0.286421797241587,"ARG","12928"
1262,"Udorn Duangdecha",0.286513783741854,"THA","7113"
1263,"Matt Schall",0.28719773768871,"USA","18871"
1264,"Tom Johnson",0.288274151520844,"USA","3349"
1265,"Itthipat Buranatanyarat",0.290003693018514,"THA","16425"
1266,"Marc Turnesa",0.291343392436729,"USA","7627"
1267,"Pariya Junhasavasdikul",0.292060045600987,"THA","7860"
1268,"Martin Rohwer",0.294482537380939,"RSA","22169"
1269,"Nyasha Mauchaza",0.294731564084311,"ZIM","15660"
1270,"Tim Stewart",0.29662597027886,"AUS","11845"
1271,"Paulo Pinto",0.297740918994926,"ARG","10964"
1272,"Julien Brun",0.302898241734174,"FRA","16363"
1273,"Jean-Paul Strydom",0.303069783460609,"RSA","17138"
1274,"Gareth Paddison",0.304564385171695,"NZL","6397"
1275,"Troy Matteson",0.309564756109337,"USA","7954"
1276,"Will Collins",0.30973193250939,"USA","16145"
1277,"Hunter Haas",0.309861262687504,"USA","6594"
1278,"Sean Jacklin",0.310011545600828,"SCO","12006"
1279,"Leandro Marelli",0.310044333163846,"ARG","15240"
1280,"Julian Kunzenbacher",0.310288764666594,"GER","18842"
1281,"Lloyd Kennedy",0.310640708730104,"ENG","13084"
1282,"Taylor Cooper",0.310981650371017,"AUS","14477"
1283,"Arnond Vongvanij",0.311248383197313,"THA","15967"
1284,"Victor Gebhard Osterby",0.314150571337015,"DEN","16449"
1285,"Michael Jonzon",0.319356069349064,"SWE","5218"
1286,"Daniel Gaunt",0.319670129884559,"AUS","6132"
1287,"Jeff Rein",0.321314030546238,"USA","17298"
1288,"William Kropp",0.326211824408684,"USA","18193"
1289,"Nobuhiro Masuda",0.32623608625414,"JPN","7476"
1290,"Filippo Bergamaschi",0.327922777273373,"ITA","15266"
1291,"Maxwell Buckley",0.329808273868211,"USA","19734"
1292,"Cam Burke",0.331151657300761,"CAN","13431"
1293,"Namchok Tantipokakul",0.332182388646936,"THA","12332"
1294,"Jakraphan Premsirigorn",0.333006693093239,"THA","16266"
1295,"Cesar Costilla",0.336108247361091,"ARG","10868"
1296,"Daisuke Matsubara",0.337130693061065,"JPN","14958"
1297,"Todd Sinnott",0.339571986545249,"AUS","16918"
1298,"Cyril Bouniol",0.341414980402843,"FRA","18240"
1299,"Darius Van Driel",0.342016755389593,"NED","13374"
1300,"Kenneth Ferrie",0.344817561724353,"ENG","6576"
1301,"Zach Zaback",0.34669251695849,"USA","22988"
1302,"Richard Finch",0.348493346384583,"ENG","6636"
1303,"Woohyun Kim",0.348754920071216,"KOR","12190"
1304,"Nick Palladino",0.350162076851632,"USA","22773"
1305,"Jeongmin Park",0.350994658148354,"KOR","21740"
1306,"Hidemasa Hoshino",0.35371319847532,"JPN","6001"
1307,"Scott Henry",0.357601095347356,"SCO","12468"
1308,"Mark Williams",0.357626575628292,"ZIM","4872"
1309,"Matt Hill",0.358220442654871,"CAN","14029"
1310,"Eric Sugimoto",0.358935297360346,"JPN","21326"
1311,"Brad Schneider",0.361276491796192,"USA","3703"
1312,"Gregor Main",0.362124575621585,"USA","13756"
1313,"Jack Doherty",0.362400346106806,"SCO","8161"
1314,"Shigeru Nonaka",0.362640430466287,"JPN","6097"
1315,"Jonathan Garrick",0.363838119930497,"USA","21885"
1316,"Teng Kao",0.364369808758483,"TPE","17922"
1317,"Darren Wright",0.364533272609166,"ENG","16092"
1318,"Jooyeob Baek",0.367830788097584,"KOR","14931"
1319,"Bryce Easton",0.370049247117393,"RSA","15181"
1320,"Mark Laskey",0.370575523264474,"WAL","11112"
1321,"Derek Rende",0.370673000135871,"USA","17380"
1322,"Daniel Mazziotta",0.371092423407245,"USA","18195"
1323,"Ted Brown",0.371888495227457,"USA","8075"
1324,"Carlos del Moral",0.372479079926653,"ESP","10222"
1325,"Santiago Gavino",0.375711438127847,"MEX","13201"
1326,"Shintaro Kobayashi",0.375915617376089,"JPN","10560"
1327,"Paul Apyan",0.376491003349725,"USA","14294"
1328,"John Mallinger",0.376756345141257,"USA","9027"
1329,"Edouard Dubois",0.378078661544109,"FRA","10624"
1330,"Konosuke Nakazato",0.379391679106572,"JPN","13056"
1331,"Stiggy Hodgson",0.379480778183532,"ENG","16398"
1332,"Martin Eriksson",0.380993019922389,"SWE","22091"
1333,"Matthew Guyatt",0.38200473715797,"AUS","11833"
1334,"Katsufumi Okino",0.382643199158753,"JPN","9571"
1335,"Jamie Sadlowski",0.384992216579022,"CAN","15750"
1336,"Mikael Lundberg",0.385947892374178,"SWE","4718"
1337,"Hidetomo Sato",0.386907036521912,"JPN","7941"
1338,"Robin Petersson",0.389052160915168,"SWE","23029"
1339,"Tatsunori Nukaga",0.391145981631019,"JPN","9591"
1340,"Lars Van Meijel",0.391272451287898,"NED","17858"
1341,"Rory Hie",0.392815017753721,"INA","13306"
1342,"Jiho Yang",0.396832018630758,"KOR","14419"
1343,"Weston Payne",0.398579517832506,"USA","19954"
1344,"Brandon Crick",0.402748974214592,"USA","14847"
1345,"Martin Leth Simonsen",0.402961987559449,"DEN","16448"
1346,"Matthew Pinizzotto",0.403425006101106,"USA","19759"
1347,"Jihoon Lee(Oct 1986)",0.404860533066033,"KOR","17447"
1348,"Dermot McElroy",0.406020959483925,"NIR","15600"
1349,"James Heath",0.406254782593798,"ENG","9365"
1350,"Steve Lewton",0.406377151794092,"ENG","12838"
1351,"Niall Kearney",0.40704776910417,"IRL","14396"
1352,"Trevor Cone",0.408188456604082,"USA","21880"
1353,"Mike Van Sickle",0.410611808251681,"USA","14083"
1354,"Christopher Feldborg Nielsen",0.411300139810608,"SWE","20147"
1355,"Jeff Klauk",0.415730508646333,"USA","7098"
1356,"Settee Prakongvech",0.416881633572713,"THA","18236"
1357,"Wallie Coetsee",0.419354163829268,"RSA","5936"
1358,"Maarten Lafeber",0.419975171684095,"NED","5843"
1359,"Jason Palmer",0.423244311903043,"ENG","15015"
1360,"Franklin Corpening",0.423794389690772,"USA","13510"
1361,"Taylor Pendrith",0.425033540792491,"CAN","17780"
1362,"Dongkyu Jang",0.425035202283316,"KOR","13919"
1363,"Carl Pettersson",0.425575947532051,"SWE","7048"
1364,"Jonathan Caldwell",0.425739427486087,"NIR","13682"
1365,"Yuki Kono",0.426609363589571,"JPN","15032"
1366,"Adam Groom",0.427728782400677,"AUS","7394"
1367,"Daesub Kim",0.428959966905795,"KOR","6644"
1368,"Masanori Kobayashi",0.430538309751015,"JPN","1599"
1369,"Jordi Garcia Pinto",0.433627972790564,"ESP","12990"
1370,"Aron Zemmer",0.434388942521271,"ITA","15952"
1371,"John Ellis",0.437674331806743,"USA","8481"
1372,"John Parry",0.439168267929489,"ENG","13764"
1373,"Ippei Koike",0.441250880278609,"JPN","12739"
1374,"Hongtaek Kim",0.441909067752114,"KOR","17973"
1375,"Braden Becker",0.442484482221862,"AUS","17908"
1376,"Byungjun Kim",0.44291094485549,"KOR","15532"
1377,"Aaron Pike",0.451322009792656,"AUS","10828"
1378,"M. Dharma",0.454292006866783,"IND","12881"
1379,"Jack Munro",0.45596020447855,"AUS","17601"
1380,"Scott Barr",0.458865270486116,"AUS","5870"
1381,"Morten Orum Madsen",0.459799830865613,"DEN","13411"
1382,"Jangho Park",0.459915857580431,"KOR","18689"
1383,"Jeonggun An",0.461914274311945,"KOR","19559"
1384,"Joel Sjoholm",0.462298322703553,"SWE","12485"
1385,"Edouard Espana",0.462638854242358,"FRA","14787"
1386,"Leroux Ferreira",0.462764830476619,"RSA","14263"
1387,"Nattawat Suvajanakorn",0.466616147638271,"THA","17018"
1388,"Aaron Townsend",0.467086125380382,"AUS","8415"
1389,"Yosuke Tsukada",0.468612943715751,"JPN","14567"
1390,"Drew Scott",0.471443587556832,"USA","19362"
1391,"Aaron Goldberg",0.471933466320785,"USA","13543"
1392,"Simon Griffiths",0.47231898315514,"ENG","7352"
1393,"Cameron Beckman",0.47289393161027,"USA","3869"
1394,"Luke Joy",0.473034040247367,"ENG","19314"
1395,"Gregoire Schoeb",0.473551565335747,"FRA","17839"
1396,"Joongkyung Mo",0.479647801432515,"KOR","5940"
1397,"Yasuki Hiramoto",0.479964780595471,"JPN","13312"
1398,"Pannakorn Uthaipas",0.480816411524408,"THA","13786"
1399,"Minkyu Han",0.48095368811537,"KOR","11126"
1400,"Chinnarat Phadungsil",0.483443628207496,"THA","9984"
1401,"Satoshi Tomiyama",0.484733271297315,"JPN","8610"
1402,"Kelvin Day",0.485082978254237,"ENG","15281"
1403,"Sung Mao-chang",0.48597156255039,"TPE","7635"
1404,"Chris Ross",0.487080173498548,"CAN","14835"
1405,"Tung Hsieh",0.48865839220188,"TPE","14095"
1406,"Hiroo Kawai",0.488749998345843,"JPN","10710"
1407,"Kyeongjun Lee",0.49173530683981,"KOR","21524"
1408,"Mathiam Keyser",0.492108574514739,"RSA","18218"
1409,"Sungho Lee",0.49347380050009,"KOR","13924"
1410,"Josh Persons",0.499017219435586,"USA","12594"
